Temperature dependence of enthalpy
  T       Zn(NO3)2         NH2CH2COOH       C6H8O7           O2               ZnO              CO2              H2O              N2               C                
2767      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54667.532814    -61125.845448    -30472.903450    20151.447369     13037.860611     
2768      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54655.617814    -61110.951448    -30459.002450    20160.383369     13043.818611     
2769      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54643.702814    -61096.057448    -30445.101450    20169.319369     13049.776611     
2770      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54631.787814    -61081.163448    -30431.200450    20178.255369     13055.734611     
2771      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54619.872814    -61066.269448    -30417.299450    20187.191369     13061.692611     
2772      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54607.957814    -61051.375448    -30403.398450    20196.127369     13067.650611     
2773      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54596.042814    -61036.481448    -30389.497450    20205.063369     13073.608611     
2774      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54584.127814    -61021.587448    -30375.596450    20213.999369     13079.566611     
2775      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54572.212814    -61006.693448    -30361.695450    20222.935369     13085.524611     
2776      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54560.297814    -60991.799448    -30347.794450    20231.871369     13091.482611     
2777      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54548.382814    -60976.905448    -30333.893450    20240.807369     13097.440611     
2778      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54536.467814    -60962.011448    -30319.992450    20249.743369     13103.398611     
2779      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54524.552814    -60947.117448    -30306.091450    20258.679369     13109.356611     
2780      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54512.637814    -60932.223448    -30292.190450    20267.615369     13115.314611     
2781      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54500.722814    -60917.329448    -30278.289450    20276.551369     13121.272611     
2782      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54488.807814    -60902.435448    -30264.388450    20285.487369     13127.230611     
2783      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54476.892814    -60887.541448    -30250.487450    20294.423369     13133.188611     
2784      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54464.977814    -60872.647448    -30236.586450    20303.359369     13139.146611     
2785      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54453.062814    -60857.753448    -30222.685450    20312.295369     13145.104611     
2786      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54441.147814    -60842.859448    -30208.784450    20321.231369     13151.062611     
2787      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54429.232814    -60827.965448    -30194.883450    20330.167369     13157.020611     
2788      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54417.317814    -60813.071448    -30180.982450    20339.103369     13162.978611     
2789      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54405.402814    -60798.177448    -30167.081450    20348.039369     13168.936611     
2790      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54393.487814    -60783.283448    -30153.180450    20356.975369     13174.894611     
2791      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54381.572814    -60768.389448    -30139.279450    20365.911369     13180.852611     
2792      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54369.657814    -60753.495448    -30125.378450    20374.847369     13186.810611     
2793      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54357.742814    -60738.601448    -30111.477450    20383.783369     13192.768611     
2794      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54345.827814    -60723.707448    -30097.576450    20392.719369     13198.726611     
2795      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54333.912814    -60708.813448    -30083.675450    20401.655369     13204.684611     
2796      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54321.997814    -60693.919448    -30069.774450    20410.591369     13210.642611     
2797      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54310.082814    -60679.025448    -30055.873450    20419.527369     13216.600611     
2798      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54298.167814    -60664.131448    -30041.972450    20428.463369     13222.558611     
2799      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54286.252814    -60649.237448    -30028.071450    20437.399369     13228.516611     
2800      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54274.337814    -60634.343448    -30014.170450    20446.335369     13234.474611     
2801      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54262.422814    -60619.449448    -30000.269450    20455.271369     13240.432611     
2802      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54250.507814    -60604.555448    -29986.368450    20464.207369     13246.390611     
2803      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54238.592814    -60589.661448    -29972.467450    20473.143369     13252.348611     
2804      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54226.677814    -60574.767448    -29958.566450    20482.079369     13258.306611     
2805      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54214.762814    -60559.873448    -29944.665450    20491.015369     13264.264611     
2806      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54202.847814    -60544.979448    -29930.764450    20499.951369     13270.222611     
2807      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54190.932814    -60530.085448    -29916.863450    20508.887369     13276.180611     
2808      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54179.017814    -60515.191448    -29902.962450    20517.823369     13282.138611     
2809      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54167.102814    -60500.297448    -29889.061450    20526.759369     13288.096611     
2810      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54155.187814    -60485.403448    -29875.160450    20535.695369     13294.054611     
2811      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54143.272814    -60470.509448    -29861.259450    20544.631369     13300.012611     
2812      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54131.357814    -60455.615448    -29847.358450    20553.567369     13305.970611     
2813      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54119.442814    -60440.721448    -29833.457450    20562.503369     13311.928611     
2814      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54107.527814    -60425.827448    -29819.556450    20571.439369     13317.886611     
2815      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54095.612814    -60410.933448    -29805.655450    20580.375369     13323.844611     
2816      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54083.697814    -60396.039448    -29791.754450    20589.311369     13329.802611     
2817      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54071.782814    -60381.145448    -29777.853450    20598.247369     13335.760611     
2818      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54059.867814    -60366.251448    -29763.952450    20607.183369     13341.718611     
2819      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54047.952814    -60351.357448    -29750.051450    20616.119369     13347.676611     
2820      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54036.037814    -60336.463448    -29736.150450    20625.055369     13353.634611     
2821      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54024.122814    -60321.569448    -29722.249450    20633.991369     13359.592611     
2822      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54012.207814    -60306.675448    -29708.348450    20642.927369     13365.550611     
